ID,Name,Category,Pictures,Price,Featured,Status,Updated,ImageLinks,DescriptionSummary
M129,M129 Pair Hollywood Regency Étagères in Brass and Smoked Glass by Renato Zevi,Furniture,4 x,"€2,950.00",No,1,21/10/2020,"['https://file.4pm.ie/906/1dac265c.jpg', 'https://file.4pm.ie/906/cba5142d.jpg', 'https://file.4pm.ie/906/b9d8d10f.jpg', 'https://file.4pm.ie/906/bc59db84.jpg']","Height: 79 (201cm), Width: 30 (76cm), Depth: 15.25 (39cm); Materials: Glass"
M130,M130 Sold Heros Head Sculpture - Bronze Patinated raised on Marble Base,Recently Sold,4 x,"€3,450.00",No,2,03/07/2025,"['https://file.4pm.ie/929/84fad11c.jpg', 'https://file.4pm.ie/929/a73d4b35.jpg', 'https://file.4pm.ie/929/8ab65498.jpg', 'https://file.4pm.ie/929/1830353.jpg']","Height: 37.5 (95cm), Width: 27 (69cm), Depth: 12 (30.5cm); Materials: Bronze, Marble"
M131,M131 Sold Pair Rock Crystal Table Lamp with Gilt Bases,Recently Sold,7 x,"€8,450.00",No,2,08/11/2024,"['https://file.4pm.ie/908/85d9293b.jpg', 'https://file.4pm.ie/908/460cbaeb.jpg', 'https://file.4pm.ie/908/9a859bfa.jpg', 'https://file.4pm.ie/908/e2128614.jpg', 'https://file.4pm.ie/908/8d4e8136.jpg', 'https://file.4pm.ie/908/252f5a89.jpg', 'https://file.4pm.ie/908/72740fad.jpg']","Height: 18.1 (46cm), Width: 10.63 (27cm), Depth: 7.1 (18cm); Materials: Gold"
M132,M132 Phillip Plein - Designer Watch Box - Holds 8 Watches,"Jewellery Caskets, Writing Slopes and Tea Caddies",5 x,€745.00,No,1,05/01/2024,"['https://file.4pm.ie/935/6f9ee682.jpg', 'https://file.4pm.ie/935/1fdb1eeb.jpg', 'https://file.4pm.ie/935/c5ad3e98.jpg', 'https://file.4pm.ie/935/75d87cfb.jpg', 'https://file.4pm.ie/935/8bc3198f.jpg']","Height: 3.9 (10cm), Depth: 5.5 (14cm)"
M133,M133 Stunning Pair of Marine Themed Lidded Vases - Large,Porcelain - Antiques in Dublin Ireland,6 x,"€1,190.00",No,1,17/01/2021,"['https://file.4pm.ie/908/93e9461.jpg', 'https://file.4pm.ie/908/c9a84ffd.jpg', 'https://file.4pm.ie/908/2f63b2ea.jpg', 'https://file.4pm.ie/908/882a0287.jpg', 'https://file.4pm.ie/908/4f7bb29f.jpg', 'https://file.4pm.ie/908/5f3d80d4.jpg']",Height: 26.38 (67cm)
M134,M134 Pair of Fly Vases in matte Blue and Geometric Design,Decorative,3 x,€375.00,No,1,28/04/2024,"['https://file.4pm.ie/908/f62f63d6.jpg', 'https://file.4pm.ie/908/eb2a20cb.jpg', 'https://file.4pm.ie/908/2cf0dc41.jpg']",Height: 14 (35.5cm)
M135,M135 Sold Carlisle Console Table - Stainless Steel - Architectural Design,Recently Sold,2 x,"€1,950.00",No,2,22/03/2023,"['https://file.4pm.ie/908/1220093e.jpg', 'https://file.4pm.ie/908/24644f96.jpg']","Height: 28.75 (73cm), Depth: 15 (38cm)"
M136,M136 Superb Pair of Marble Sphinx - Hand Carved - Eichholtz,Decorative,5 x,"€3,150.00",No,1,30/01/2024,"['https://file.4pm.ie/939/a8488c10.jpg', 'https://file.4pm.ie/939/1aed7853.jpg', 'https://file.4pm.ie/939/81f05d5d.jpg', 'https://file.4pm.ie/939/e91274eb.jpg', 'https://file.4pm.ie/939/c9c867c9.jpg']","Height: 11.75 (29.5cm), Width: 8 (20cm), Depth: 3.5 (9cm); Materials: Marble"
M137,M137 Sold Set of Three Large Grape Vine Decorative Brass and Glass,Recently Sold,9 x,€890.00,No,2,06/04/2021,"['https://file.4pm.ie/908/34278801.jpg', 'https://file.4pm.ie/908/ea2bb604.jpg', 'https://file.4pm.ie/908/7fd9731b.jpg', 'https://file.4pm.ie/908/faae7f9f.jpg', 'https://file.4pm.ie/908/e961d86d.jpg', 'https://file.4pm.ie/908/fea86060.jpg', 'https://file.4pm.ie/908/6d080b91.jpg', 'https://file.4pm.ie/908/8841f84c.jpg', 'https://file.4pm.ie/908/45a83868.jpg']",Materials: Glass
M138,M138 Sold Superb Pair of Hector Chandeliers by Eichholtz,Recently Sold,6 x,"€6,900.00",No,2,27/02/2021,"['https://file.4pm.ie/908/26c18e1.jpg', 'https://file.4pm.ie/908/f094b120.jpg', 'https://file.4pm.ie/908/f8de32cb.jpg', 'https://file.4pm.ie/908/9e3d5395.jpg', 'https://file.4pm.ie/908/8b912d04.jpg', 'https://file.4pm.ie/908/b016aaff.jpg']",Materials: Glass
M139,M139 Item Sold Capistrano Mirror by Eichholtz - Mid Century Design,Recently Sold,2 x,€645.00,No,2,07/04/2023,"['https://file.4pm.ie/909/e86e2f53.jpg', 'https://file.4pm.ie/909/6d5208f5.jpg']","Height: 27.56 (70cm), Width: 23.52 (60cm); Materials: Bronze, Glass"
M140,M140 Large Saint Roch Chandelier - Toni Zuccheri Style - Eichholtz,Lighting,5 x,"€3,590.00",No,1,12/03/2021,"['https://file.4pm.ie/910/baaf117c.jpg', 'https://file.4pm.ie/910/78cc8cf5.jpg', 'https://file.4pm.ie/910/106a6e66.jpg', 'https://file.4pm.ie/910/fb6f7486.jpg', 'https://file.4pm.ie/910/2b1280c4.jpg']",Height: 30 (76cm)
M141,M141 Pair Of 1960's Spiral design Italian Globe Table Lamps,Lighting,5 x,"€1,150.00",No,1,16/03/2021,"['https://file.4pm.ie/910/3f8defa8.jpg', 'https://file.4pm.ie/910/28ace475.jpg', 'https://file.4pm.ie/910/d8268315.jpg', 'https://file.4pm.ie/910/10999ffa.jpg', 'https://file.4pm.ie/910/8a6cb8dd.jpg']",Height: 13.25 (33.6cm)
M142,M142 French Mid Century Brass Paper Rack Circa 1950 - Maison Baguès,Furniture,6 x,€695.00,No,1,21/04/2021,"['https://file.4pm.ie/911/a0a5b289.jpg', 'https://file.4pm.ie/911/23ed8620.jpg', 'https://file.4pm.ie/911/f9553391.jpg', 'https://file.4pm.ie/911/1ba29eb7.jpg', 'https://file.4pm.ie/911/aca07973.jpg', 'https://file.4pm.ie/911/6e9c3c3c.jpg']","Height: 19 (48cm), Width: 27.5 (57cm), Depth: 9.5 (24cm); Materials: Glass"
M143,"M143 Julian Friers RUA, 'Wildfowl Party' Pair",Newest Listings - Art and Antique Gallery Dublin,7 x,"€1,450.00",No,1,25/04/2025,"['https://file.4pm.ie/947/67e51b45.jpg', 'https://file.4pm.ie/947/a8fae5a7.jpg', 'https://file.4pm.ie/947/e4ef8ebc.jpg', 'https://file.4pm.ie/947/666d7e4d.jpg', 'https://file.4pm.ie/947/f1fc6a8a.jpg', 'https://file.4pm.ie/947/d86741d9.jpg', 'https://file.4pm.ie/947/ac2cfd77.jpg']","Height: 14 (35.5cm), Width: 21 (53.5cm), Height: 23 (58.5cm), Width: 30 (76cm); Provenance: Ireland"
M144,M144 Superb Pendant Lights - Eichholtz - Connery Lights,Lighting,5 x,€950.00,No,1,20/05/2021,"['https://file.4pm.ie/911/7c3f0bf.jpg', 'https://file.4pm.ie/911/ea63baf7.jpg', 'https://file.4pm.ie/911/9b659352.jpg', 'https://file.4pm.ie/911/4318261c.jpg', 'https://file.4pm.ie/911/b244ce3b.jpg']",Height: 17.7 (45cm); Materials: Glass
M145,M145 Sold Chandelier Duvall by Eichholtz - Dynamic Modern Lighting at Martin Fennelly,Recently Sold,4 x,"€1,550.00",No,2,12/05/2025,"['https://file.4pm.ie/912/33410d1c.jpg', 'https://file.4pm.ie/912/a885f18c.jpg', 'https://file.4pm.ie/912/1225164.jpg', 'https://file.4pm.ie/912/fd060270.jpg']",Width: 22 (56cm)
M146,M146 Sold Set of Four Architectural Framed Prints,Recently Sold,5 x,€800.00,No,2,30/11/2021,"['https://file.4pm.ie/913/50c9b8be.jpg', 'https://file.4pm.ie/913/18f4d69.jpg', 'https://file.4pm.ie/913/92a695.jpg', 'https://file.4pm.ie/913/d1c5f3f.jpg', 'https://file.4pm.ie/913/7687373.jpg']","Height: 25.6 (65cm); Materials: Glass, Silver"
M147,M147 Sold Pair of White Marble Medusa Busts - Solid Marble - Large,Recently Sold,5 x,"€9,750.00",No,2,01/02/2023,"['https://file.4pm.ie/914/1cab4d00.jpg', 'https://file.4pm.ie/914/bd72b51.jpg', 'https://file.4pm.ie/914/41f3c276.jpg', 'https://file.4pm.ie/914/ed3afc74.jpg', 'https://file.4pm.ie/914/26f62de2.jpg']","Height: 22.83 (58cm), Width: 15.35 (39cm), Depth: 10.63 (27cm); Materials: Marble"
M148,M148 Stunning Chandelier from Eichholtz - Benini,Lighting,4 x,"€2,800.00",No,1,17/09/2021,"['https://file.4pm.ie/915/3e260f5.jpg', 'https://file.4pm.ie/915/78935d11.jpg', 'https://file.4pm.ie/915/e1eec25b.jpg', 'https://file.4pm.ie/915/728a7505.jpg']",Height: 22.8 (58cm); Materials: Glass
M149,M149 Superb Eichholtz Design Chandelier - Large Benini,Lighting,4 x,"€3,550.00",No,1,17/09/2021,"['https://file.4pm.ie/915/dbc48311.jpg', 'https://file.4pm.ie/915/9e9787c5.jpg', 'https://file.4pm.ie/915/cffa29ad.jpg', 'https://file.4pm.ie/915/210dd1e4.jpg']",Height: 29.1 (74cm); Materials: Glass
M150,"M150 Large Print of Nancy and Frank Sinatra as Yul Brynner looks on, 1965",Paintings and Engravings,2 x,"€1,850.00",No,1,17/09/2021,"['https://file.4pm.ie/915/33e9f88d.jpg', 'https://file.4pm.ie/915/e73ca753.jpg']","Height: 32.6 (83cm), Width: 40.55 (103cm); Materials: Glass"
M151,M151 Sold Chandelier Evina from Eichholtz - Modern Design,Recently Sold,4 x,"€1,200.00",No,2,05/02/2022,"['https://file.4pm.ie/916/16fe794b.jpg', 'https://file.4pm.ie/916/ea7d9bf7.jpg', 'https://file.4pm.ie/916/f5d8e993.jpg', 'https://file.4pm.ie/916/8d72a9c.jpg']","Height: 11 (28cm); Materials: Bronze, Glass"
M152,M152 Sold Table Lamp - Art Deco - Brushed Aluminium,Recently Sold,1 x,"€2,550.00",No,2,09/11/2024,['https://file.4pm.ie/916/43d5af4.jpg'],Height: 20 (51cm)
M153,M153 Pair of Tiziano Lanterns by Eichholtz - Hand Made Glass and Silver,Lighting,5 x,"€3,980.00",No,1,05/03/2022,"['https://file.4pm.ie/916/b6f16a7e.jpg', 'https://file.4pm.ie/916/32d99319.jpg', 'https://file.4pm.ie/916/c7ea1539.jpg', 'https://file.4pm.ie/916/7c76769e.jpg', 'https://file.4pm.ie/916/ac704296.jpg']","Height: 20.87 (53cm); Materials: Glass, Silver"
M155,M155 Piazetta Chandelier - Eichholtz - Antique Brass White Shades,Lighting,2 x,"€2,250.00",No,1,09/03/2022,"['https://file.4pm.ie/917/d3c4eafa.jpg', 'https://file.4pm.ie/917/266e49dd.jpg']",Height: 28.74 (73cm); Materials: Glass
M156,M156 Sold Salerno Chandelier - Eichholtz - Nickel - Continental Design,Recently Sold,4 x,"€1,850.00",No,2,08/05/2024,"['https://file.4pm.ie/920/cc5bcc8d.jpg', 'https://file.4pm.ie/920/6db86108.jpg', 'https://file.4pm.ie/920/e4983bf7.jpg', 'https://file.4pm.ie/920/343be796.jpg']",Height: 24.2 (61.5cm); Materials: Glass
M157,M157 Spitfire Lamp - Eichholtz - Aviator Themed,Lighting,4 x,"€1,575.00",No,1,12/07/2022,"['https://file.4pm.ie/921/8e980db5.jpg', 'https://file.4pm.ie/921/2866c626.jpg', 'https://file.4pm.ie/921/585fc43.jpg', 'https://file.4pm.ie/921/18ae8484.jpg']","Height: 26 (66cm), Depth: 15.75 (40cm)"
M158,M158 Sold Pair of Art Deco Style Wall Lights - Brass,Recently Sold,4 x,€750.00,No,1,23/07/2022,"['https://file.4pm.ie/922/2a97b588.jpg', 'https://file.4pm.ie/922/81ac51bd.jpg', 'https://file.4pm.ie/922/f0d4ddc7.jpg', 'https://file.4pm.ie/922/be606250.jpg']","Height: 15.35 (39cm), Depth: 3.54 (9cm), Width: 4.72 (12cm); Materials: Glass"
M159,M159 Sold Pair of Stunning Hand Blown Xalvador Vases - Eichholtz,Recently Sold,4 x,€545.00,No,2,01/02/2023,"['https://file.4pm.ie/926/c1c30177.jpg', 'https://file.4pm.ie/926/e9d55b46.jpg', 'https://file.4pm.ie/926/9e6b32cc.jpg', 'https://file.4pm.ie/926/61b7c451.jpg']",Height: 11.8 (32cm); Materials: Glass
M160,M160 Superb Desk Lamp - Mid Century Style - Bologno Lamp,Lighting,4 x,€845.00,No,1,30/11/2022,"['https://file.4pm.ie/926/8114f6ab.jpg', 'https://file.4pm.ie/926/486b6b16.jpg', 'https://file.4pm.ie/926/8a359f2d.jpg', 'https://file.4pm.ie/926/90a4a3bf.jpg']","Height: 18.5 (47cm), Width: 17.7 (45cm); Materials: Glass, Marble"
M161,M161 Moreno Lantern - Metal and Fabric - Large - Eichholtz,Newest Listings - Art and Antique Gallery Dublin,4 x,€995.00,No,1,01/04/2025,"['https://file.4pm.ie/947/d69ab083.jpg', 'https://file.4pm.ie/947/710427cc.jpg', 'https://file.4pm.ie/947/711cfca4.jpg', 'https://file.4pm.ie/947/644112d5.jpg']","Discover unparalleled sophistication with the Pendant Moreno , featuring a striking black finish paired with an elegant off-white cotton-look shade. This refined luminary illuminates your space with a"
M162,M162 Stunning Italian Mid Century Walnut Games Table,Newest Listings - Art and Antique Gallery Dublin,10 x,"€9,550.00",No,1,27/01/2023,"['https://file.4pm.ie/927/1e9095f5.jpg', 'https://file.4pm.ie/927/fc97e6b9.jpg', 'https://file.4pm.ie/927/fe4fa8a0.jpg', 'https://file.4pm.ie/927/8d972b80.jpg', 'https://file.4pm.ie/927/bdda5778.jpg', 'https://file.4pm.ie/927/8c4e9298.jpg', 'https://file.4pm.ie/927/31e66810.jpg', 'https://file.4pm.ie/927/5596a38d.jpg', 'https://file.4pm.ie/927/21d689a4.jpg', 'https://file.4pm.ie/927/b05912ae.jpg']",Height: 31 (79cm); Materials: Walnut; Features: Inlaid decoration; State: Restored/Cleaned
M163,M163 Stunning Retro Chandelier - The Sphnix - Large 13 Alabaster Shades,Lighting,5 x,"€5,500.00",No,1,25/02/2023,"['https://file.4pm.ie/928/9c2c9148.jpg', 'https://file.4pm.ie/928/a5b5454d.jpg', 'https://file.4pm.ie/928/5145c08a.jpg', 'https://file.4pm.ie/928/9a0a8bcd.jpg', 'https://file.4pm.ie/928/4d9dbd90.jpg']",Materials: Gold
M164,M164 Sold Large Art Glass - Hand Blown Unique Piece,Recently Sold,3 x,€345.00,No,2,17/06/2023,"['https://file.4pm.ie/929/b6a1f6db.jpg', 'https://file.4pm.ie/929/f418cac2.jpg', 'https://file.4pm.ie/929/6ca3f36d.jpg']",Height: 13 (33cm); Materials: Glass
M165,M165 Set Black Marble Bookends - Classical Column Themed,Gifts for all Occasions,3 x,€495.00,No,1,14/07/2023,"['https://file.4pm.ie/932/8df77433.jpg', 'https://file.4pm.ie/932/b7d5f718.jpg', 'https://file.4pm.ie/932/c0185d05.jpg']","Height: 8.25 (21cm), Width: 3.35 (8.5cm), Depth: 6.7 (17cm); Materials: Marble"
M166,M166 Beautiful Pair of Miniature Marble Columns - Artemis Columns,Newest Listings - Art and Antique Gallery Dublin,4 x,"€4,450.00",No,1,12/10/2023,"['https://file.4pm.ie/934/22711da5.jpg', 'https://file.4pm.ie/934/dfb1191f.jpeg', 'https://file.4pm.ie/934/5d2fc812.jpeg', 'https://file.4pm.ie/934/781099c2.jpeg']","Width: 9.5 (24cm), Depth: 8.75 (22cm), Height: 45; Materials: Marble"
M167,M167 Imperial Chandelier by Eichholtz - Met Collection,Lighting,4 x,"€3,750.00",No,1,10/11/2023,"['https://file.4pm.ie/935/e1648604.jpg', 'https://file.4pm.ie/935/dd0ee25c.jpg', 'https://file.4pm.ie/935/5bb8e9a9.jpg', 'https://file.4pm.ie/935/3fc3d575.jpg']","Height: 45.5 (106cm); Materials: Glass, Marble"
M168,M168 Pair of Large Candelabra - Dining Room Candelabra,Candlesticks and Candelabra - Antiques in Dublin Ireland,4 x,"€2,600.00",No,1,14/11/2023,"['https://file.4pm.ie/935/e92c65fb.jpg', 'https://file.4pm.ie/935/f6340514.jpg', 'https://file.4pm.ie/935/bba781aa.jpg', 'https://file.4pm.ie/935/36ab71aa.jpg']",Height: 31 (79cm); Materials: Bronze
M169,M169 Sold Harry Ceiling Light by Messinglampen Berliner - Flush to Ceiling,Recently Sold,4 x,€195.00,No,2,04/05/2024,"['https://file.4pm.ie/935/3f171e56.png', 'https://file.4pm.ie/935/69c46bc6.png', 'https://file.4pm.ie/935/1971537f.png', 'https://file.4pm.ie/935/2d714a7c.png']",Height: 6 (15cm); Provenance: Ireland
M170,M170 Pair Italian Mid Century Cabinets - La Permanente Mobili Cantù - Buffa - Gio Ponti,Furniture,9 x,"€2,950.00",No,1,19/12/2023,"['https://file.4pm.ie/935/f8e50e3f.jpeg', 'https://file.4pm.ie/935/cfae2d14.jpeg', 'https://file.4pm.ie/935/1cc98d5a.jpeg', 'https://file.4pm.ie/935/238d23cb.jpeg', 'https://file.4pm.ie/935/d3e5b8fe.jpg', 'https://file.4pm.ie/935/86be0b7a.jpeg', 'https://file.4pm.ie/935/51d65dff.jpeg', 'https://file.4pm.ie/935/e3419839.jpeg', 'https://file.4pm.ie/935/a2fb5e72.jpg']","Height: 22.75 (58cm), Width: 23.25 (59.5cm), Depth: 14.5 (37cm); Materials: Marble"
M171,M171 Pair Kingwood and Rosewood Tables Circa 1950 - Italian,Furniture,3 x,"€2,450.00",No,1,19/12/2023,"['https://file.4pm.ie/935/4fa92372.jpg', 'https://file.4pm.ie/935/177ffac3.jpg', 'https://file.4pm.ie/935/cc91d079.jpg']","Height: 21 (53.5cm), Width: 24.5 (62cm), Depth: 13.75 (35cm); Materials: Marble"
M172,M172 Sold Pair of Brass and Cut Glass Ceiling Lights - German,Recently Sold,2 x,€475.00,No,2,09/03/2024,"['https://file.4pm.ie/935/a07836d2.jpg', 'https://file.4pm.ie/935/e8d429a2.jpg']",Height: 11.5 (29cm); Materials: Glass; Provenance: made in Germany. These are perfect for that low ceiling and these light fit flush to the ceiling. Brushed Brass fitting with Opaque Shade. 
M173,M173 Wall Plaque Akhihotep - Large - Bronze Patinated - Egypt,Decorative,5 x,"€3,390.00",No,1,29/12/2023,"['https://file.4pm.ie/935/2760cd3a.jpg', 'https://file.4pm.ie/935/9f38516e.jpg', 'https://file.4pm.ie/935/626fb12f.jpg', 'https://file.4pm.ie/935/5f57ba85.jpg', 'https://file.4pm.ie/935/c2a33e0.jpg']","Height: 43.3 (110cm), Width: 32.3 (82cm); Materials: Bronze"
M174,M174 Wall Plaque Sebennytos - Bronze Finish - Egypt,Decorative,4 x,"€2,990.00",No,1,29/12/2023,"['https://file.4pm.ie/935/7114b4d4.jpg', 'https://file.4pm.ie/935/1af6310.jpg', 'https://file.4pm.ie/935/d477fb22.jpg', 'https://file.4pm.ie/935/d554e5f1.jpg']","Height: 33.8 (86cm), Width: 25.6 (65cm); Materials: Bronze"
M175,M175 Sold Pair of Granite Sphinx of Hatshepsut Sculptures,Recently Sold,6 x,"€7,000.00",No,2,04/05/2024,"['https://file.4pm.ie/935/75669422.jpg', 'https://file.4pm.ie/935/1576e8c6.jpg', 'https://file.4pm.ie/935/bdbb902f.jpg', 'https://file.4pm.ie/935/7d6d82ba.jpg', 'https://file.4pm.ie/935/83952a40.jpg', 'https://file.4pm.ie/935/33bdf802.jpg']","Height: 11 (28cm), Width: 23.2 (59cm), Depth: 6.5 (16.5cm)"
M176,M176 Sold Reclining Lion - White Marble - Eichholtz,Recently Sold,5 x,"€1,995.00",No,2,01/02/2025,"['https://file.4pm.ie/935/451ff50a.jpg', 'https://file.4pm.ie/935/f5f10544.jpg', 'https://file.4pm.ie/935/3e92b50b.jpg', 'https://file.4pm.ie/935/a3443426.jpg', 'https://file.4pm.ie/935/c63451e.jpg']","Width: 16.75 (42.5cm), Depth: 8.25 (21cm), Height: 8.75 (22cm); Materials: Marble"
M177,M177 Pair Of Brass and Opaline Shade Wall Lights,Luxury Table Lamps and Lighting - Antique Lamps,2 x,€425.00,No,1,17/01/2024,"['https://file.4pm.ie/935/be8aa66b.jpg', 'https://file.4pm.ie/935/ff3a33d8.jpg']","Height: 25.5 (65cm), Depth: 12 (30cm)"
M178,M178 Pair of Framed William Hamilton Vase Prints,Paintings and Engravings,4 x,€945.00,No,1,17/01/2024,"['https://file.4pm.ie/935/6e116f49.jpg', 'https://file.4pm.ie/935/110ae2e0.jpg', 'https://file.4pm.ie/935/6f3782ee.jpg', 'https://file.4pm.ie/935/6e91fa1.jpg']","Height: 23.25 (59cm), Width: 23.25 (59cm)"
M179,M179 Sold Spectacular Zereno - Alabaster and Brass - Art Deco,Recently Sold,5 x,"€3,450.00",No,2,20/01/2024,"['https://file.4pm.ie/935/3625f484.jpg', 'https://file.4pm.ie/935/795fb289.jpg', 'https://file.4pm.ie/935/d773f80b.jpg', 'https://file.4pm.ie/935/cc0bb73.jpg', 'https://file.4pm.ie/935/79c55969.jpg']",Height: 26.2 (66.5cm)
M180,M180 Manzo Coffee Table - Timeless Sophistication - Eichholtz,Furniture,6 x,"€1,990.00",No,1,23/02/2024,"['https://file.4pm.ie/940/82fa4f14.jpg', 'https://file.4pm.ie/940/243c5edb.jpg', 'https://file.4pm.ie/940/28483193.jpg', 'https://file.4pm.ie/940/2f5f954e.jpg', 'https://file.4pm.ie/940/136f4c76.jpg', 'https://file.4pm.ie/940/9050346e.jpg']","Height: 18.1 (46cm), Depth: 29.7 (75.5cm), Width: 29.3 (74.5cm); Materials: Glass"
M181,M181 Large Pair of Gilt Carved Mahogany Mirrors - Ludovico Mirrors,Mirrors - French English Irish - Dublin Ireland,6 x,"€9,950.00",No,1,30/03/2024,"['https://file.4pm.ie/940/8a5ce001.jpg', 'https://file.4pm.ie/940/81f44a98.jpg', 'https://file.4pm.ie/940/1598b348.jpg', 'https://file.4pm.ie/940/4c254c15.jpg', 'https://file.4pm.ie/940/5efe27fe.jpg', 'https://file.4pm.ie/940/fedd1e54.jpg']","Height: 83 (211cm), Width: 46.5 (118cm), Depth: 7 (18cm); Materials: Gold, Mahogany"
M182,M182 Modern Design Valerius Lamp - Brass and Alabaster - Eichholtz,Lighting,5 x,"€2,350.00",No,1,24/05/2024,"['https://file.4pm.ie/941/e9e4f2c7.jpg', 'https://file.4pm.ie/941/e39a91e.jpg', 'https://file.4pm.ie/941/1f03c405.jpg', 'https://file.4pm.ie/941/f1b8131c.jpg', 'https://file.4pm.ie/941/c39e072.jpg']","Height: 31.89 (81cm), Width: 12.2 (25cm), Depth: 9.84 (31cm)"
M183,M183 Pair Of Bronze Patinated and Opaline Shade Wall Lights,Luxury Table Lamps and Lighting - Antique Lamps,2 x,€425.00,No,1,18/06/2024,"['https://file.4pm.ie/942/907a5e7b.jpg', 'https://file.4pm.ie/942/1c62d5a3.jpg']",Materials: Bronze
M184,M184 Dining Table Levante - Charcoal Oak Veneer and Brass,Furniture,4 x,"€4,650.00",No,1,13/08/2024,"['https://file.4pm.ie/944/134fe2ab.jpg', 'https://file.4pm.ie/944/86f65fec.jpg', 'https://file.4pm.ie/944/7055e148.jpg', 'https://file.4pm.ie/944/c7c27a93.jpg']","Depth: 94.5 (240cm), Width: 39.1 (99.5cm), Height: 30.1 (76.5cm); Materials: Oak"
M185,M185 Ibiza Chandelier - Champagne Glass Shells and Brass S,Lighting,4 x,"€1,495.00",No,1,06/09/2024,"['https://file.4pm.ie/944/88183bac.jpg', 'https://file.4pm.ie/944/c567e9cb.jpg', 'https://file.4pm.ie/944/63949e92.jpg', 'https://file.4pm.ie/944/27f7f8f9.jpg']",Height: 16.5 (42cm); Materials: Glass
M186,M186 Mirror Girandole - The Met x Eichholtz collection,Mirrors,6 x,"€3,650.00",No,1,13/09/2024,"['https://file.4pm.ie/944/1d6771a1.jpg', 'https://file.4pm.ie/944/406bc0c5.jpg', 'https://file.4pm.ie/944/31c93f98.jpg', 'https://file.4pm.ie/944/16b3c5dd.jpg', 'https://file.4pm.ie/944/a02c1cbb.jpg', 'https://file.4pm.ie/944/c2e0a5d6.jpg']","Height: 54.7 (139cm), Depth: 5.9 (15cm), Width: 28.7 (73cm); Materials: Glass, Gold; Provenance: PROVENANCE The Mirror Girandole echoes the elegance of a girandole ; Features: Provenance available"
M187,M187 The Palais Chandelier - Met Collecttion New York - Eichholtz,Luxury Table Lamps and Lighting - Antique Lamps,7 x,"€9,995.00",No,1,18/09/2024,"['https://file.4pm.ie/944/84f1ee80.jpg', 'https://file.4pm.ie/944/d8448191.jpg', 'https://file.4pm.ie/944/a566d939.jpg', 'https://file.4pm.ie/944/8f9f1a99.jpg', 'https://file.4pm.ie/944/424e5898.jpg', 'https://file.4pm.ie/944/5742c0c1.jpg', 'https://file.4pm.ie/944/cd4cd832.jpg']",Height: 39 (99cm); Materials: Gold; Provenance: made in Spain and reflects the elegance of historical Parisian interiors. Elevate your space with the timeless sophistication and exquisite artisanship of this distinguished contemporary piece. Height ; Features: Provenance available
M188,M188 The Scalamanca Mirror - Rare Frame in Buffalo Horn,Mirrors,6 x,"€2,295.00",No,1,22/09/2024,"['https://file.4pm.ie/945/dfe53858.jpg', 'https://file.4pm.ie/945/8a5aa09f.jpg', 'https://file.4pm.ie/945/d0f5341.jpg', 'https://file.4pm.ie/945/a86e42ee.jpg', 'https://file.4pm.ie/945/3dc064ac.jpg', 'https://file.4pm.ie/945/2f047f2e.jpg']","Height: 51.2 (130cm), Width: 37 (94cm)"
M189,M189 Sold Bust Hermes - Marble and Granite Base - Hand Carved Met-Eichholtz,Recently Sold,6 x,"€3,900.00",No,2,11/12/2024,"['https://file.4pm.ie/944/5972f691.jpg', 'https://file.4pm.ie/944/212102c8.jpg', 'https://file.4pm.ie/944/3c1cb1c9.jpg', 'https://file.4pm.ie/944/d9875ecf.jpg', 'https://file.4pm.ie/944/969449db.jpg', 'https://file.4pm.ie/944/68800d27.jpg']","Height: 19.5 (49.5cm), Width: 25, Depth: 28; Materials: Marble; Provenance: PROVENANCE Inspired by the Roman copy ; Features: Provenance available"
M190,M190 Crystal Chandelier Duvaux - Met Museum New York Inspired - Eichholtz,Newest Listings - Art and Antique Gallery Dublin,6 x,"€13,995.00",No,1,25/09/2024,"['https://file.4pm.ie/945/b56473a.jpg', 'https://file.4pm.ie/945/94fba3c7.jpg', 'https://file.4pm.ie/945/efe24b28.jpg', 'https://file.4pm.ie/945/37a3f6b1.jpg', 'https://file.4pm.ie/945/87d68ec2.jpg', 'https://file.4pm.ie/945/15c7b3a4.jpg']","Height: 45.7 (116cm); Materials: Gold; Provenance: made in Spain and embodies the grandeur and historical charm of this period in French design, illuminating your space with unparalleled elegance. Chandelier comes with matching Chain and Ceiling cup. Height ; Features: Provenance available"
M191,M191 Pair of Superb Brass Candlesticks - After Met Museum,Candlesticks and Candelabra - Antiques in Dublin Ireland,4 x,€725.00,No,1,27/09/2024,"['https://file.4pm.ie/945/c0b266b3.jpg', 'https://file.4pm.ie/945/8ea51804.jpg', 'https://file.4pm.ie/945/e85b843f.jpg', 'https://file.4pm.ie/945/2dd33dd8.jpg']",Height: 12.6 (32cm); Provenance: PROVENANCE The Candleholder Carnier L takes its aesthetic cues from a candlestick ; Features: Provenance available
